WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV,DEX_EVENTS,GAMES_EVENTS,CEX_EVENTS,DAPP_EVENTS,CHADMIN_EVENTS,DEFI_EVENTS,BRIDGE_EVENTS,NFT_EVENTS,TOKEN_EVENTS,FLOTSAM_EVENTS,BRIDGE_OUTFLOW_COUNT,BRIDGE_INFLOW_COUNT,BRIDGE_TOTAL_VOLUME_USD,REVENUE_SCORE_PROXY,REVENUE_PROXY_TRANSACTION_COMPONENT,REVENUE_PROXY_DEX_DEFI_COMPONENT,REVENUE_PROXY_BRIDGE_COMPONENT
0x8ff49c83bed71651c1730992b993fc65eca0391c,21.5,2,8,5305.81,2,55,61.695465116,61.188430139,0,0,0,0,0,0,0,0,0,0,0,0,0.0,530.5809999976,1326.452499994,0.0,0.0
0xc39cd70eb2fbb7a600048422c4dab20dc4f60ebf,23.0,1,28,26699.48,2,54,299.994157303,301.7915144,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2759.9462471876004,6899.865617969001,0.0,0.0
0x45cb2006b6dc3acde3d8883c8964b042f4ef5c77,9.0,2,2,20555.16,1,151,1027.758,1236.850308872,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3699.9288,9249.822,0.0,0.0
0x181f78fb494274a3da49aa82de265a6dcb4261e6,12.833333,2,3,52800.73,2,179,1552.962647059,2145.120364685,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7971.874714507847,19929.686786269616,0.0,0.0
0x5dec5a97328057f4cda4955a723c432a0b97ab1f,2.666667,2,2,2602.58,1,119,650.645,357.720879632,0,0,0,0,0,0,0,0,0,0,0,0,0.0,694.021420086,1735.0535502149999,0.0,0.0
0xf3f935fef7af736bc133534f55afce44353b16df,28.5,10,3,8048.67,1,47,55.127876712,229.433145905,0,0,0,0,0,0,0,0,0,0,0,0,0.0,628.4577945168,1571.144486292,0.0,0.0
0x1c17557e7ae3e9b4e9cad4b39fb6c019d8674b12,7.0,3,4,8176.25,2,142,355.489130435,212.096782849,0,0,0,0,0,0,0,0,0,0,0,0,0.0,995.369565218,2488.423913045,0.0,0.0
0x25d77014ede5b232fb61dda4574833bc64a2bdf7,11.833333,6,7,35.3,8,124,1.138709677,0.5625560441,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.3898923193053765,13.47473079826344,0.0,0.0
0xa265c159eb8c5d0f6dfd64dd74e96cbb819506b2,19.666667,1,9,27425.37,2,55,301.377692308,303.341318733,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2370.837886339959,5927.0947158498975,0.0,0.0
0xcd335820dec8a84c05b566b921be3ede10bd9359,15.0,1,1,77.01,1,85,0.3195435685,0.4618816368,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.917261411,4.7931535274999995,0.0,0.0
0xc95fa56028fa7c8687ccfc1df27ebf66ec2ab453,21.166667,1,5,28812.56,1,55,294.005714286,300.571123533,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2489.248420155562,6223.121050388905,0.0,0.0
0x86b1f575a16522f570ebb3dc8e780e9cb55bdaec,2.0,5,5,1296.7,2,31,5.921004566,16.14979364,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.7368036528,11.842009132,0.0,0.0
0xc2186350244f70a58d2fe92461905ec95e0d7a0d,32.5,9,3,4202.4,1,47,35.613559322,95.425864228,0,0,0,0,0,0,0,0,0,0,0,0,0.0,462.9762711860001,1157.440677965,0.0,0.0
0xf47ed4eb64e698a2302099693154167f49745688,12.0,42,10,94.76,7,51,3.384285714,4.456782495,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.244571427199997,40.611428567999994,0.0,0.0
0x5d0addbe050fe6caf1bc85ad7d9694dc5c5782c0,3.666667,3,10,32.91,8,25,1.495909091,1.908620775,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.1940001995878786,5.485000498969696,0.0,0.0
0x198af5eaab89d662212edd83d3abd30155d1bb94,33.5,1,50,28709.59,2,73,305.421170213,304.485626495,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4092.6436808542003,10231.6092021355,0.0,0.0
0xa9f4602da0daff17bd2284ac6dc9a048fa74e116,24.166667,2,26,26008.5,3,60,285.807692308,292.616154647,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2762.8077304183594,6907.019326045898,0.0,0.0
0x28110b86321435bb3dfbf43bee430e2c3571ad52,208.333333,4,61,1057993.11,4,177,989.703564079,2779.216769839,0,0,0,0,0,0,0,0,0,0,0,0,0.0,82475.29687462287,206188.24218655715,0.0,0.0
0xc24251f80f658f7c1cfdeea48e2b33696fb52a30,1.0,5,3,682.54,2,17,6.204909091,17.046500667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.4819636364,6.204909091,0.0,0.0
0x2c143776e125810487fcae62432d7b753dbf9f68,1.166667,2,3,0.15,4,59,0.15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07000002,0.17500005,0.0,0.0
0x2f5acca80fbad8d9d0a3ec6871f52e9076617134,33.333333,2,35,37945.0,4,55,357.971698113,397.890619775,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4772.955927110441,11932.389817776102,0.0,0.0
0x955025a6213a5b4be97f5d28b65dfcd62b6fab74,21.5,3,17,29189.53,3,56,307.258210526,304.176122136,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2642.4206105236008,6606.051526309001,0.0,0.0
0x3c4d8bdce266d2b00df1f60495dbad2063fa0266,2.333333,5,4,1685.32,1,17,70.221666667,35.171902335,0,0,0,0,0,0,0,0,0,0,0,0,0.0,65.54021285964444,163.8505321491111,0.0,0.0
0xcf7f8ac9c77787dc955193cd0812a4ca2ca54cdc,4.166667,2,2,2708.59,1,159,270.859,215.613397193,0,0,0,0,0,0,0,0,0,0,0,0,0.0,451.4317027812,1128.579256953,0.0,0.0
0xab7dcfb4bf2d4a3a38f3f7cc77e4784043ccd8f8,20.5,1,11,28066.32,1,55,305.068695652,305.385239899,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2501.5633043464,6253.908260865999,0.0,0.0
0xc1a5a5a4fbacce989714359fa5d9ecdb86db57e6,28.166667,4,4,134087.28,4,146,1354.416969697,2046.878528216,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15259.764705841797,38149.41176460449,0.0,0.0
0x625e326ac8fe0ee4a502f79aa2f0b47f1d2170cd,172.833333,144,3,20730.33,987,172,25.65634901,43.777047273,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1773.7089248038203,4434.272312009551,0.0,0.0
0x79d9a862560a625a7e14e0988ec1454b8418b458,1.833333,6,4,510.44,2,16,11.600909091,21.065587493,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.507331786612122,21.268329466530304,0.0,0.0
0x5c0b3807b637d669c0de25b7e6137a42242dc413,19.166667,1,10,26272.39,3,55,301.981494253,304.133180868,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2315.191496203866,5787.978740509665,0.0,0.0
0x27f2d8a287a9ab0796baac391d9c3d8c8c44622d,1.333333,5,4,954.32,2,35,8.37122807,20.314211262,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.464653854502925,11.161634636257311,0.0,0.0
0x5dbb3488a010b939dbfeb86fe96f00901b0d3127,2.333333,5,3,2275.69,2,31,12.642722222,26.006861698,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.799872388170371,29.499680970425928,0.0,0.0
0x848227577faa24b39e0b16e15c310b934eb99264,5.833333,5,28,801.26,2,23,7.855490196,18.017621528,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18.329476076601306,45.82369019150327,0.0,0.0
0xc15f76d76e9c327f04e1ac593323b283c11dc33f,15.833333,1,2,263.36,2,97,0.9718081181,1.346568434,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.154784618392251,15.386961545980627,0.0,0.0
0xc5d5b331e859bc28cea5990b041492b851660770,2.5,2,2,5349.96,1,140,891.66,888.891679809,0,0,0,0,0,0,0,0,0,0,0,0,0.0,891.6600000000001,2229.15,0.0,0.0
0xd5fbf7f08781a57ac95135147d0e4845052a567a,20.0,1,2,27.79,2,168,0.09294314381,0.3217822964,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7435451504800001,1.8588628762000001,0.0,0.0
0x809d8e36c9daf4c5d77499abcdbd304eb635e078,9.833333,2,2,22532.84,1,114,1072.992380952,2442.496580488,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4220.436555345549,10551.091388363873,0.0,0.0
0xcb070e71f45ef1a449c5bd419b47f5ace81b14ce,2.666667,1,1,3.48,1,156,0.2485714286,0.1317929731,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2651428903161905,0.6628572257904762,0.0,0.0
0x2a44060af5eac0ac85b377f47abcc439f0c6f2a7,2.833333,5,5,5808.34,2,67,27.791100478,74.473331955,0,0,0,0,0,0,0,0,0,0,0,0,0.0,31.496576836253276,78.74144209063319,0.0,0.0
0xc1fe90dbd1885589aef4409d84b805f9feea69ba,16.333333,2,2,28633.28,1,132,530.245925926,749.941994452,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3464.2733120170765,8660.683280042691,0.0,0.0
0xc1e20ab8c547c69cdfb15b722ef4cb41de4709d3,15.833333,1,2,261.7,2,96,0.944765343,1.315444647,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.9835137130312885,14.95878428257822,0.0,0.0
0xc3b6e775401047a8cb78d77bf71eb1c4ac396511,5.166667,1,3,1420.0,7,141,45.806451613,110.130409312,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.66667277439356,236.6666819359839,0.0,0.0
0xe6ef42e4ac081b3c04c8de271d73530569f7dafd,20.166667,2,7,5142.67,3,64,61.959879518,60.636181443,0,0,0,0,0,0,0,0,0,0,0,0,0.0,499.8097030398506,1249.5242575996265,0.0,0.0
0xeb0a328ee835f27e34f699f65100a9fcbdece5d7,375.666667,112,3,337034.68,1,181,129.429600614,366.486810893,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19448.954669521016,48622.38667380254,0.0,0.0
0x4aaf50ece52b30b6869b155cf732cda5825ab0c8,8.166667,2,2,6285.63,1,115,369.742941176,774.03080241,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1207.8269904739923,3019.5674761849805,0.0,0.0
0x486ea17ef4ccadfb9954b28b702d8c07bb69ece8,8.666667,2,3,12172.22,2,132,368.855151515,325.592204128,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1278.6979077660203,3196.7447694150505,0.0,0.0
0xbe019b0a65d37880e6ab18ad233ca1598ba39ea8,30.333333,8,3,1147.63,1,47,15.720958904,27.251333468,0,0,0,0,0,0,0,0,0,0,0,0,0.0,190.74763260573883,476.86908151434704,0.0,0.0
0x558d368e26d2e45776195727ad54c8e1294998a5,1.666667,5,3,847.92,2,24,7.373217391,17.972935138,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.915479243762319,12.288698109405797,0.0,0.0
0x67b49cc1c0c2e3827a6dee0e82776829e9ac3e6c,4.333333,2,2,1053.03,1,65,117.003333333,140.918885652,0,0,0,0,0,0,0,0,0,0,0,0,0.0,202.80576217675556,507.01440544188887,0.0,0.0
0xed648788bf29d1e5e05937bbc27cf9fc51eb875a,89.166667,5,47,452701.13,5,117,898.216527778,4084.476689017,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32036.389610510872,80090.97402627718,0.0,0.0
0x4ae4efae8dc88e6934af87ff4e92da9d11c5d01f,27.333333,1,26,22017.05,1,55,224.66377551,268.384618748,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2456.32391562083,6140.809789052075,0.0,0.0
0x450ff8f27d8dcfa32afacd0980c5b0f892d3e4f7,14.333333,2,2,25747.46,1,171,887.843448276,1110.869505,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5090.302318403274,12725.755796008183,0.0,0.0
0x44d110c13f24827881e131962f2dd3af0b13bef3,9.666667,10,7,27.17,7,58,0.3018888889,0.5993253512,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1673037439985186,2.9182593599962963,0.0,0.0
0xbd2a0a0bba6303054a914e80d7351f97c4e0f35e,31.333333,2,24,19804.81,2,56,133.816283784,180.32305076,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1677.164072250629,4192.910180626573,0.0,0.0
0x4c5104bc7f8575fb811df0572bc2e276061778a7,23.5,3,23,26724.48,5,61,300.27505618,302.438223682,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2822.585528092,7056.463820229999,0.0,0.0
0xdf63874ceba3ad61c2dec617851475033d60504d,2.333333,2,11,0.04,8,141,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.018666664000000003,0.046666660000000006,0.0,0.0
0x9bd26acdaad39eb8ed61f4043c6a8816404f797d,23.166667,3,35,24865.74,4,55,292.538117647,298.851244651,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2710.853262533949,6777.133156334872,0.0,0.0
0x3da9423c5bfea4fec80c5712fb5cce0a361095bc,21.333333,2,15,28797.73,3,55,303.134,305.244732148,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2586.7434262488005,6466.858565622,0.0,0.0
0x633a0e106306c4f3ecb4581d9fe972593a4dc868,14.666667,14,3,3314.89,4,119,38.545232558,56.617269547,0,0,0,0,0,0,0,0,0,0,0,0,0.0,226.1320361462977,565.3300903657442,0.0,0.0
0x94c0094b349fe00af2a918bb31f0a882a0ccb18d,20.166667,2,11,21689.23,4,44,249.301494253,282.074172623,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2011.0320868810659,5027.580217202664,0.0,0.0
0x0efe80849eead61fd0d6d8b786479fb3295e4641,5.5,2,2,4630.03,1,145,578.75375,323.858712865,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1273.2582499999999,3183.1456249999997,0.0,0.0
0x3be3d4e6960684d40c9e3db61cc165f2f36a951d,91.333333,58,3,136397.33,4,177,189.968426184,494.846537346,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6940.179811259677,17350.44952814919,0.0,0.0
0xb4a9b2aed6bade95ccc21f7a697088f5e5744d76,14.833333,2,7,2.25,7,70,0.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.449999900000001,11.12499975,0.0,0.0
0xb2f49eac6356d9ab0d2fff27fd5d26f6333cb3da,1.833333,2,2,4399.93,1,121,879.986,560.958294977,0,0,0,0,0,0,0,0,0,0,0,0,0.0,645.3229493352001,1613.3073733380002,0.0,0.0
0xdaabeb73fb8fad21416c7cca456a1bc344bbaa8e,3.666667,5,6,1590.02,2,29,7.9501,20.892880534,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.66014772668,29.150369316699997,0.0,0.0
0x4de7ca1c318aad6cbbf3bb7e276b663c8969b9ce,9.333333,2,2,17145.14,1,79,1008.537647059,301.516161357,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3765.2070812152474,9413.017703038118,0.0,0.0
0x6f0c3c43e2a6d167af744ccc342d64281c5d423f,21.833333,3,12,26772.35,4,56,291.003804348,302.150859552,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2541.433185838693,6353.582964596732,0.0,0.0
0xa8dcca59dd4761f124ed437794dd76d05b760ae9,32.333333,12,3,2620.15,1,47,15.87969697,46.688170047,0,0,0,0,0,0,0,0,0,0,0,0,0.0,205.37741202804042,513.443530070101,0.0,0.0
0x70611648fe67657d836088bb8de359d5f1ea0dfd,2.833333,5,3,1842.97,2,62,11.376358025,28.82218069,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12.89320424481893,32.23301061204732,0.0,0.0
0xb08dc5670682658a77841db446b226dd355527f2,91.166667,1,3,294029.16,3,181,404.44176066,490.713594334,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14748.642925993568,36871.60731498392,0.0,0.0
0x80d805092b4a0093a3aecf7279a86acd4a7dd1fd,1.166667,1,6,51.97,5,121,51.97,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.252673595999998,60.63168398999999,0.0,0.0
0x6de45f6f3f0a4501f82b8c8139479f9d75580580,59.666667,2,2,983150.21,1,123,3151.122467949,6111.913671376,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75206.78998853247,188016.97497133116,0.0,0.0
0x3e7060e1d8f36fb589493dbfb16f311a02dd2927,3.166667,3,5,2881.72,7,44,28.8172,79.547341968,0,0,0,0,0,0,0,0,0,0,0,0,0.0,36.50179050896,91.2544762724,0.0,0.0
0x1b68945867e51a0eb637887b75dd869f7afbf610,20.833333,3,9,23987.22,2,55,275.715172414,292.763274477,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2297.62640002131,5744.066000053275,0.0,0.0
0xce7ec4f50e53f1531132afecf7b027e5b7a32707,6.5,2,2,9987.39,1,75,998.739,891.024097199,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2596.7214000000004,6491.8035,0.0,0.0
0xab090319a3141e6cac8039c8979ead0b10be57b5,20.833333,5,11,1562.37,2,24,8.584450549,21.310909255,0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.53708676373992,178.8427169093498,0.0,0.0
0xa30b0982c16882921050f291bf7cc663f6f23056,23.166667,1,19,28790.11,2,55,303.053789474,305.108257813,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2808.2984895329055,7020.746223832263,0.0,0.0
0xa146720574c4ccea1f3106db7d12fa08a972ef19,24.333333,1,25,28224.76,2,55,306.790869565,305.594416708,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2986.097756193884,7465.24439048471,0.0,0.0
0x4809a12b6ac91f4768823f6128f699eb338bc0ba,23.0,1,12,9972.19,1,64,106.08712766,156.682591761,0,0,0,0,0,0,0,0,0,0,0,0,0.0,976.001574472,2440.00393618,0.0,0.0
0x204f35d57984618c8110da1f4a8c444ba7cc6b12,1.0,1,2,58.35,6,38,9.725,10.250763793,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.89,9.725,0.0,0.0
0x5ebcdd7ad70433a17e74542cea0e91460177b778,2.666667,5,6,1133.86,2,27,8.655419847,18.798010665,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.232448990855978,23.081122477139946,0.0,0.0
0x10f29fdbddd8a0b5ad06293dd18ceae5616c5571,22.166667,1,11,28736.46,2,56,305.707021277,304.759588989,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2710.60229608367,6776.505740209174,0.0,0.0
0x9c3c0d9c1026d1c0ff1b7f00849a096b0bd63782,30.333333,9,3,4011.73,1,47,40.1173,109.837652204,0,0,0,0,0,0,0,0,0,0,0,0,0.0,486.75656798436006,1216.8914199609,0.0,0.0
0x04c90fccf7c5032dc9d8130a9d84e611b802eabb,14.0,1,4,938.59,5,178,11.308313253,29.654690107,0,0,0,0,0,0,0,0,0,0,0,0,0.0,63.326554216800005,158.316385542,0.0,0.0
0x0dee425502364097503ad4d74e631556f8c74271,24.166667,1,6,27664.17,2,55,300.6975,303.418493119,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2906.742540093,7266.8563502325,0.0,0.0
0xa5ed1ed8a56b3e336bed0b989b235951dccd4d8a,29.166667,2,23,24812.25,3,72,272.662087912,311.10047729,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3181.0577286616117,7952.644321654029,0.0,0.0
0xb07ffc4caf2ed6a37b22e6c01d787b07b1d02ade,30.0,2,14,28265.46,2,55,297.531157895,306.192572126,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3570.3738947399997,8925.934736849998,0.0,0.0
0x57cee74020bc8afdaa22815a145e1a5623cf24ad,27.0,1,17,25937.58,1,55,281.930217391,295.094663036,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3044.8463478228,7612.115869556999,0.0,0.0
0x7d718d85b15260751f3f0043dad026f30410c3f9,9.5,2,2,23236.05,1,120,1222.95,635.423135432,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4647.21,11618.025,0.0,0.0
0x8e824235317be37d18c234062e5d70d81f72c0b0,9.5,6,5,5.08,5,36,0.5644444444,0.4476385226,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.14488888872,5.3622222218,0.0,0.0
0xca8ed471fac94b12eba5004b37387a6498db661c,90.666667,14,5,29411.18,6,181,426.248985507,770.931521937,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15458.6299312204,38646.574828050994,0.0,0.0
0xa431f15a4a943f72cbeeb4d0cc2b02106ec83a63,20.0,2,4,84308.87,2,173,1028.15695122,1395.243063004,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8225.25560976,20563.139024400003,0.0,0.0
0xdaa25da08412db3328e96adef6db746e43cddb87,21.0,3,7,25875.86,4,55,294.043863636,299.581724301,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2469.9684545424007,6174.921136356001,0.0,0.0
0x702f6b910daa31bdb3918e6138133e6c3703d0a8,31.833333,1,1,70.41,1,179,0.3686387435,0.5027112151,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.693999951414834,11.734999878537085,0.0,0.0
0xd0312c4e786ae489cbfbd9aca9a2c6a9c2a0c965,83.0,13,5,9440.78,6,181,205.234347826,345.479865346,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6813.780347823201,17034.450869558,0.0,0.0
0xde25e5dd523290867c10e9c90249843212be4703,2.5,1,12,219.07,5,139,54.7675,48.594841483,0,0,0,0,0,0,0,0,0,0,0,0,0.0,54.7675,136.91875,0.0,0.0
0x6923a3043ec7c212ddfe057802644492c7da4b10,20.666667,2,10,6748.23,3,55,73.350326087,95.512229941,0,0,0,0,0,0,0,0,0,0,0,0,0.0,606.3627054325768,1515.906763581442,0.0,0.0
0x2e6c035c222b63fa62c3b28c4ee6f677f6ea4499,32.0,11,3,2438.5,1,47,22.168181818,92.715445297,0,0,0,0,0,0,0,0,0,0,0,0,0.0,283.75272727040004,709.381818176,0.0,0.0
0xea600f378b120c973902f91319fdc67eabde4c4b,24.166667,1,7,28789.96,1,71,309.569462366,306.580319997,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2992.504844147262,7481.262110368154,0.0,0.0
0x5f8d8481bdeaec8ca4c66a45fca98b1c47c4b5a8,1.333333,2,5,16520.08,6,121,4130.02,3957.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2202.6767826640003,5506.691956660001,0.0,0.0
0x3392478fe600625bd7b9357da9c750240832b911,1.0,5,2,900.45,2,15,9.895054945,21.049622292,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.958021978,9.895054945,0.0,0.0
0x172cdede71a54cee8cf6340e8a08fe93231d0905,30.5,1,2,29.48,3,180,0.06380952381,0.2214263836,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7784761904820001,1.9461904762050002,0.0,0.0
0xac277582330908141152d084d83b1763a558213b,29.0,3,22,27523.1,4,56,305.812222222,305.118104575,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3547.4217777752,8868.554444438,0.0,0.0
0x8fdb583a72002759868ab089aa544241ab437132,21.666667,1,23,27644.4,2,54,287.9625,299.355144046,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2495.6750383950002,6239.1875959875,0.0,0.0
0x1d96c8770df2c2d7abaf08dffd1b370e72e4c448,27.333333,1,1,263.39,1,145,0.6736317136,1.103164065,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.365039978875771,18.412599947189427,0.0,0.0
0x8854b2e3c8840f03aac5682a19356da833ecae36,1.666667,2,4,0.94,3,113,0.3133333333,0.1195361405,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20888893064444447,0.5222223266111111,0.0,0.0
0xe619250e8b1a0f0b44b6b4458154cffced333fd6,6.666667,4,4,22.76,4,22,7.586666667,0.009428090416,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.231112123555558,50.57778030888889,0.0,0.0
0xcb1a96998e167bf2aaa2f7df318ca7029a73d032,11.0,1,1,541835.63,1,168,8209.630757576,5309.780415313,0,0,0,0,0,0,0,0,0,0,0,0,0.0,36122.3753333344,90305.938333336,0.0,0.0
0xa3a7827330b38a951277bdbcdcb07837e21ef01d,26.5,1,3,623.08,4,172,1.549950249,2.673020167,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.4294726394,41.073681598499995,0.0,0.0
0xc67a8faa6b68cf412d8a0134394481ce905efd8c,3.833333,1,2,0.04,3,57,0.004,0.006633249581,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0061333328,0.015333332,0.0,0.0
0x70df7a3f3755801835e7e6b52b17c1b2ae807662,9.166667,1,2,0.22,3,85,0.01,0.007385489459,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.036666668000000006,0.09166667,0.0,0.0
0xcd4677ee37cba5fba83fa2a9b8951b17dde2f572,15.833333,1,2,234.34,2,97,0.8552554745,1.196722154,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.416617891132603,13.541544727831507,0.0,0.0
0x9c77f5b8dd8eece945341aec68459d3d9c4b90ce,10.666667,4,6,154.47,8,56,30.894,0.06216108107,0,0,0,0,0,0,0,0,0,0,0,0,0.0,131.81440411920002,329.536010298,0.0,0.0
0x7b69bbe62edce62ae7553564ed9e7025bcd416c2,6.166667,4,4,1.68,4,105,0.08842105263,0.03717146017,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21810527494347368,0.5452631873586842,0.0,0.0
0x84c74fa7ec00db76217a1d88e056811375e30fb6,26.5,1,15,28413.83,3,56,295.977395833,301.826676516,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3137.3603958298004,7843.4009895745,0.0,0.0
0x28f99aa0f57cec5a809e3839b2e009ee9ec31982,23.5,2,9,6245.39,3,56,68.630659341,90.897664809,0,0,0,0,0,0,0,0,0,0,0,0,0.0,645.1281978054,1612.8204945134999,0.0,0.0
0x702d46d5527bd212f9d94d4774916d066d667925,80.333333,2,1,114165.97,1,180,871.495954198,2547.532637327,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28004.069878696275,70010.17469674068,0.0,0.0
0xad0588b4e0c274e10917a6fa348e49f144fcd4bf,23.5,3,16,26952.01,4,58,280.750104167,295.552930949,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2639.0509791698005,6597.6274479245,0.0,0.0
0xb9d8be36e156461bb7f1bbfb66ce6f76ee82a02d,22.166667,1,10,28737.7,2,65,305.720212766,304.882001789,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2710.7192606212284,6776.79815155307,0.0,0.0
0x41c47f93b21aab5c8bc251e3987f397c60c2e609,65.666667,1,4,9994.08,5,180,25.625846154,114.122293758,0,0,0,0,0,0,0,0,0,0,0,0,0.0,673.1055623951796,1682.7639059879489,0.0,0.0
0xa40951c1f18f088149dd0bf9c8a2990e59b16e61,22.833333,4,3,5.06,3,51,0.5622222222,0.04802262841,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.1349628877970375,12.837407219492592,0.0,0.0
0x76338252da204fbb376f82d786fdc41182e34c64,1.833333,5,4,818.22,2,44,9.297954545,19.365455488,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.818498759939394,17.046246899848484,0.0,0.0
0x2f0f5956a030f409feafa234e59d17ad534a6d06,31.833333,12,3,2347.39,1,47,19.893135593,45.611568294,0,0,0,0,0,0,0,0,0,0,0,0,0.0,253.3059238984486,633.2648097461215,0.0,0.0
0x8f75d4d09e923af49dbd08b312518ae5bb6b3d78,22.333333,3,9,21017.17,3,55,223.586914894,263.377329575,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1997.3764099081448,4993.441024770362,0.0,0.0
