WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV,DEX_EVENTS,GAMES_EVENTS,CEX_EVENTS,DAPP_EVENTS,CHADMIN_EVENTS,DEFI_EVENTS,BRIDGE_EVENTS,NFT_EVENTS,TOKEN_EVENTS,FLOTSAM_EVENTS,BRIDGE_OUTFLOW_COUNT,BRIDGE_INFLOW_COUNT,BRIDGE_TOTAL_VOLUME_USD,REVENUE_PROXY,ESTIMATED_TOTAL_VOLUME,TRADING_EVENTS_TOTAL,TOTAL_EVENTS,PROTOCOL_EXPERTISE,METHOD_SOPHISTICATION,TRADING_INTENSITY,WALLET_MATURITY_SCORE,ACTIVITY_VELOCITY,CROSS_CHAIN_INTENSITY,BRIDGE_EFFICIENCY,DOMAIN_BREADTH,IS_BRIDGE_USER,IS_ADVANCED_USER,IS_HIGH_FREQUENCY,IS_MULTI_DOMAIN,LOG_AVG_TRANSFER,LOG_TOTAL_VOLUME,LOG_BRIDGE_VOLUME
0x9989bb3ed1e659de8387300acb621214aa0e262e,1.0,4,4,78.77,4,18,9.84625,2.398509628,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3.9385,9.84625,0,1,4.0,4.0,0.0,0.4700036292457355,0.05555555555555555,0.0,0.0,0,0,0,0,0,2.383819398125562,2.383819398125562,0.0
0x6b8be5dfeecca1ec9323bdb40e23b8b35b01a611,1.0,4,5,18314.68,3,21,2034.964444444,1356.233579957,0,0,0,0,0,1,0,0,2,0,0,0,0.0,1526.223333333,2034.964444444,1,3,5.0,3.0,1.0,0.5306282510621704,0.14285714285714285,0.0,0.0,1,0,1,0,0,7.618724914081777,7.618724914081777,0.0
0x36898875625847b42951154a49cfa5fd09a63b8c,1.333333,1,1,6820.97,1,98,852.62125,577.874533516,0,0,0,0,0,0,0,0,8,0,0,0,0.0,454.7312196505001,1136.82804912625,0,8,0.30612244897959184,0.7500001875000468,0.0,1.4508328822574619,0.08163265306122448,0.0,0.0,0,0,0,0,0,6.749487594241878,7.036876504083573,0.0
0xed70ee1d04b2c0aeb3a82b1b7ab58a20c4cb0db9,6.166667,1,4,31.14,2,164,0.9436363636,1.362388318,33,0,0,0,0,0,0,0,0,0,0,0,0.0,13.226636488944848,5.819091223412122,33,33,0.7317073170731707,0.32432430679328067,5.351351062089131,1.8666607774011728,0.20121951219512196,0.0,0.0,1,0,0,1,0,0.6645606327798196,1.919726211277472,0.0
0x91bbfdd25d1e7f374cc37de8a538779446910ca9,2.333333,1,2,19.05,2,150,1.465384615,0.9214838818,13,0,0,0,0,0,0,0,0,0,0,0,0.0,8.035192110198718,3.4192302798717953,13,13,0.4,0.8571429795918541,5.5714293673470525,1.791759469228055,0.08666666666666667,0.0,0.0,1,0,0,0,0,0.9023478257491361,1.4859655360992503,0.0
0x6870269246bbb4871e12015f1084b0765fe81c6d,5.0,1,1,7.33,1,121,0.2443333333,0.2362157677,30,0,0,0,0,0,0,0,0,0,0,0,0.0,3.05416666625,1.2216666665,30,30,0.24793388429752067,0.2,6.0,1.6160824551527688,0.24793388429752067,0.0,0.0,1,0,0,1,0,0.218599911237549,0.7982576648875436,0.0
0xc3bc5147fdaedc3a24a6e79e1d134f478e8a4486,1.0,2,4,42.59,4,15,14.196666667,8.501514898,3,0,0,0,0,0,0,0,0,0,0,0,0.0,20.58516666715,14.196666667,3,3,4.0,4.0,3.0,0.4054651081081644,0.2,0.0,0.0,1,0,0,0,0,2.7210761055791752,2.7210761055791752,0.0
0x54d1d4a12bfa604bfe714dbac72205ff27f35e6f,1.0,1,1,2.49,1,34,0.415,0.3015377257,6,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0374999999999999,0.415,6,6,0.8823529411764706,1.0,6.0,0.7576857016975165,0.17647058823529413,0.0,0.0,1,0,0,0,0,0.34712953109520095,0.34712953109520095,0.0
0x7b517c5620ae4529abf899e28afd99c01a1e8e29,23.333333,4,6,2.82,9,173,0.2014285714,0.2901442287,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1.8799999728761905,4.699999932190476,0,2,1.0404624277456647,0.38571429122448986,0.0,1.912008597379632,0.011560693641618497,0.0,0.0,0,0,1,1,0,0.18351132490576216,1.7404661629440967,0.0
0x920c963b1f501c7c46ce1e38ca9c03b161efb17c,2.0,3,5,982.82,5,58,163.803333333,99.371698967,0,0,2,0,0,0,0,0,5,0,0,0,0.0,131.0426666664,327.606666666,0,5,2.586206896551724,2.5,0.0,1.0761394328160512,0.08620689655172414,0.0,0.0,0,0,1,0,0,5.104752843806012,5.794861493486229,0.0
0x6a9d688347e74c0a971db7a5a0cff90314c63151,1.0,2,5,550.72,6,21,137.68,0.8200304872,0,0,0,0,0,0,1,0,0,0,1,0,136.87,89.2895,137.68,0,1,5.0,6.0,0.0,0.5306282510621704,0.047619047619047616,1.0,136.87,1,1,1,0,0,4.932169120816822,4.932169120816822,4.9263112121835375
0x0b9db5f5d79633c0e36e44d3d5fd4969ae8d2f7f,1.5,1,5,4.0,4,31,2.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1.9500000000000002,3.0,0,1,4.838709677419354,2.6666666666666665,0.0,0.7096764825111559,0.03225806451612903,0.6666666666666666,3.0,1,1,1,0,0,1.0986122886681098,1.3862943611198906,1.3862943611198906
0xce07946b007f6e272064169b34874541af5908c0,1.333333,4,5,72.63,4,117,3.301363636,2.249024628,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1.7607268323515155,4.401817080878788,0,2,1.2820512820512822,3.0000007500001873,0.0,1.589235205116581,0.017094017094017096,0.0,0.0,1,0,1,0,0,1.4589320970772857,1.6867353934270275,0.0
0xc6484f32c3ec70bc482569d26db81f54a9f02cb7,1.166667,1,3,5.94,3,112,0.66,0.7101173612,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.308000088,0.77000022,0,0,0.8035714285714286,2.571427836734904,0.0,1.5546296759391054,0.0,0.0,0.0,0,0,0,0,0,0.5068176023684519,0.5709796708795154,0.0
0x680d960bbfe6808f7f481bac231a4860a2b4295b,26.666667,1,5,2001.84,6,161,4.633888889,22.970463284,0,0,0,2,0,0,0,0,0,0,0,0,0.0,49.428148767185185,123.57037191796296,0,0,0.9316770186335405,0.22499999718750002,0.0,1.8510760463844744,0.0,0.0,0.0,0,0,1,1,0,1.728799947747462,4.8248707925077605,0.0
0x8119f565a1cd244a58673f36ed04524b8d163bcd,17.5,2,6,3473.36,6,95,17.3668,91.387631908,0,0,0,2,0,0,1,0,0,0,0,0,0.0,121.56760000000001,303.91900000000004,0,1,1.8947368421052633,0.34285714285714286,0.0,1.4271163556401456,0.010526315789473684,0.05714285714285714,0.0,1,1,1,1,0,2.9105446869925395,5.720046167565961,0.0
0xdc5d83d94ca03efb88240d677adbb6e3dd81af76,29.333333,1,3,763.33,2,164,1.55148374,7.199273791,0,0,0,1,0,0,0,0,0,0,0,0,0.0,18.20407567580217,45.51018918950542,0,0,0.5487804878048781,0.06818181895661159,0.0,1.8666607774011728,0.0,0.0,0.0,0,0,0,1,0,0.9366750487796549,3.839671410944469,0.0
0xc3500120ad074ee4a5489276be63349924dd067d,10.5,1,5,2.0,5,94,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,4.45,10.5,0,1,1.5957446808510638,0.47619047619047616,0.0,1.4190841839428814,0.010638297872340425,0.09523809523809523,1.0,1,1,1,1,0,0.6931471805599453,2.4423470353692043,0.6931471805599453
0x99a97a0618adc7dbb0058d603be43e3aafdf6097,2.333333,2,5,6506.92,5,64,542.243333333,406.588561967,0,0,0,0,0,1,0,0,0,0,0,0,0.0,695.8788721449056,1265.234263695889,1,1,2.34375,2.1428574489796355,0.4285714897959271,1.1420974006078486,0.015625,0.0,0.0,1,0,1,0,0,6.2975573472397945,7.1438026279997,0.0
0xf03257d1290092c0deb8024c6d07f890efb88aed,1.333333,2,4,4380.82,4,28,730.136666667,443.578262192,0,0,0,0,0,1,0,0,0,0,0,0,0.0,644.9539582042945,973.5153121771111,1,1,4.0,3.0000007500001873,0.7500001875000468,0.659245628884264,0.03571428571428571,0.0,0.0,1,0,0,0,0,6.594600400780003,6.881940231679081,0.0
0xed28104591e16707876c99e04a2e98782dfc3682,2.333333,6,6,1264.32,3,16,8.104615385,19.974845411,0,0,0,0,0,0,1,0,0,0,1,0,53.0,20.814306612051283,18.910766530128207,0,1,6.0,1.2857144693877813,0.0,0.4274440148269396,0.0625,0.4285714897959271,53.0,1,1,1,0,0,2.2087814701127164,2.9912606170903175,3.9889840465642745
0x7db36829e631468203b731c32eff32aa11ada768,1.166667,1,5,8.0,4,82,4.0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,6.0,3.3666672,4.666668,0,1,1.829268292682927,3.428570448979872,0.0,1.3173014896329391,0.012195121951219513,0.857142612244968,6.0,1,1,1,0,0,1.6094379124341003,1.7346012906821964,1.9459101490553132
0x031922b14d7ebb3127555bf5b220921e7603f2bc,2.833333,2,5,9.95,2,54,1.658333333,0.3183507849,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.879444222955556,4.698610557388889,0,0,2.7777777777777777,0.705882435986169,0.0,1.0296194171811583,0.0,0.0,0.0,0,0,1,0,0,0.9776993598774067,1.7402223832641546,0.0
0xe09bde3c2e0a0986bb662919e39ec43e4ec1c2b9,15.833333,1,2,251.1,2,97,0.9097826087,1.272227572,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.761956400462319,14.404891001155798,0,0,0.6185567010309279,0.12631579213296404,0.0,1.442989704796436,0.0,0.0,0.0,0,0,0,1,0,0.6469894181462879,2.73468505647383,0.0
0xc06341d550d62b0a35f65927a91eac324a907207,4.0,2,3,599.48,4,165,42.82,27.825030869,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68.512,171.28,0,0,0.5454545454545454,1.0,0.0,1.8718021769015913,0.0,0.0,0.0,0,0,0,1,0,3.7800903341673204,5.14912106018591,0.0
0xbdc70cfd27a1786b038fa080cdc7744aac76e4d0,28.0,2,3,230887.21,2,178,1614.595874126,2090.933306843,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18083.4737902112,45208.684475527996,0,0,0.5056179775280899,0.07142857142857142,0.0,1.9363406980391626,0.0,0.0,0.0,0,0,0,1,0,7.387459129914023,10.719066601178431,0.0
0x163ed9ebcf5e059057fc6583625ccc205ed37644,29.5,1,2,1.0,3,95,0.01851851852,0.02504864951,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.218518518536,0.54629629634,0,0,0.6315789473684211,0.1016949152542373,0.0,1.4271163556401456,0.0,0.0,0.0,0,0,0,1,0,0.01834913866965108,0.43586258532079886,0.0
0x4fba92665d76bdd0598e2bb5f3374a4478cc6e2a,3.166667,2,2,5586.68,1,77,1396.67,860.310677197,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1769.115519556,4422.78879889,0,0,0.7792207792207791,0.31578944044321683,0.0,1.2716314527997508,0.0,0.0,0.0,0,0,0,0,0,7.242561843427069,8.394751802209514,0.0
0x71bc326654b3a4823abebfae7d3f4aa1a09fcdd5,23.166667,1,2,261.84,3,180,0.7839520958,1.016233481,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.264622858940281,18.1615571473507,0,0,0.3333333333333333,0.12949640101444027,0.0,1.9459101490553132,0.0,0.0,0.0,0,0,0,1,0,0.5788311816672479,2.952906039978981,0.0
0x158c36973f31414dff5aecf84bf4a7d42af1e1f6,18.833333,2,5,308.27,8,171,2.6575,10.010527551,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.019832979000004,50.0495824475,0,0,0.8771929824561403,0.42477876858015523,0.0,1.9021075263969205,0.0,0.0,0.0,0,0,1,1,0,1.2967798539121425,3.9327973652922092,0.0
0xaad10dea973faadbf8533ae1f7eb25a2806caab1,11.5,2,2,34066.45,1,162,1064.5765625,1228.417678715,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4897.0521875,12242.63046875,0,0,0.37037037037037035,0.08695652173913043,0.0,1.8562979903656263,0.0,0.0,0.0,0,0,0,1,0,6.971271304893338,9.412761119011199,0.0
0x81cbccaca9e51d48fc1ce9f0af8ee887c2a4dbed,16.0,1,2,250.08,2,97,0.896344086,1.26982638,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.7366021504,14.341505376,0,0,0.6185567010309279,0.125,0.0,1.442989704796436,0.0,0.0,0.0,0,0,0,1,0,0.6399278673251405,2.7305619251529647,0.0
0x63ea33229a04a9f23c420e52590da420a5f52cdd,3.333333,5,5,1755.93,2,63,10.208895349,20.083043451,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.611859104147287,34.02964776036822,0,0,2.380952380952381,0.6000000600000059,0.0,1.1314021114911006,0.0,0.0,0.0,0,0,1,0,0,2.4167076906585025,3.5561947817882493,0.0
0x9c32c70279924ed23714f68a605a172d33cb8982,30.833333,10,3,9207.26,1,47,93.002626263,281.347034384,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1147.03237817665,2867.5809454416244,0,0,1.9148936170212767,0.03243243278305333,0.0,0.9426080401915284,0.0,0.0,0.0,0,0,0,1,0,4.5433227208478035,7.961572742378881,0.0
0x1df5db411f7404bbcd4e7a96afefe2e1b6052741,41.666667,3,6,10.17,2,163,2.034,1.017184349,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33.9000002712,84.75000067799999,0,0,1.1042944785276072,0.04799999961600001,0.0,1.8614928072427301,0.0,0.0,0.0,0,0,1,1,0,1.1098818809263404,4.451436093952755,0.0
0xbc73f083dd917bc60218c97a476fd1f1dcaaecb9,32.5,12,3,5708.83,1,47,36.361974522,113.016399545,0,0,0,0,0,0,0,0,0,0,0,0,0.0,472.705668786,1181.7641719649998,0,0,1.9148936170212767,0.03076923076923077,0.0,0.9426080401915284,0.0,0.0,0.0,0,0,0,1,0,3.620653463195328,7.075609496654647,0.0
0x3d30b308aae71a3b722d33d8e15c1e45216959c9,2.666667,2,2,14044.29,1,59,3511.0725,2642.981793594,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3745.1444681430003,9362.8611703575,0,0,1.0169491525423728,0.3749999531250059,0.0,1.0874389880699844,0.0,0.0,0.0,0,0,0,0,0,8.163961598049905,9.144613002609985,0.0
0x258915cb2b661471779074973f2e37884ac2459a,16.0,1,2,262.47,2,97,0.9441366906,1.317038785,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.042474819840001,15.1061870496,0,0,0.6185567010309279,0.125,0.0,1.442989704796436,0.0,0.0,0.0,0,0,0,1,0,0.6648180176609775,2.7792034869654207,0.0
0x56b3e7a9d5cd18567d1f42dd098f7d2c4728cd88,21.666667,2,6,26914.96,3,55,302.415280899,304.625450991,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2620.9324747800374,6552.331186950093,0,0,3.272727272727273,0.138461536331361,0.0,1.041453874828161,0.0,0.0,0.0,0,0,1,1,0,5.715102431166896,8.787728777507576,0.0
0x9bcb82bcdfd406ff8c6ea606998d760840cb2f2d,10.666667,1,1,0.01,2,117,0.0008333333333,0.002763853992,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0035555556665244448,0.008888889166311111,0,0,0.25641025641025644,0.18749999414062518,0.0,1.589235205116581,0.0,0.0,0.0,0,0,0,1,0,0.0008329863038585572,0.008849615551960517,0.0
0x58619ac836c5b0fb91399e08ca9536726f4c2531,2.5,5,5,1306.91,2,31,5.834419643,16.119247302,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.834419643,14.586049107500001,0,0,4.838709677419354,0.8,0.0,0.7096764825111559,0.0,0.0,0.0,0,0,1,0,0,1.9219715569878617,2.7463762261606632,0.0
0xa7ecf377b06e2b8730b9d64db16078d06887ce85,2.0,5,3,1839.5,2,62,11.354938272,28.758848692,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.083950617600001,22.709876544,0,0,1.4516129032258063,1.0,0.0,1.120591195386885,0.0,0.0,0.0,0,0,0,0,0,2.5140558432322204,3.1658916931468455,0.0
0x5aea729c311dd23160db169d15b460fcbee321ad,2.166667,5,5,955.82,2,44,7.64656,17.788546432,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.6270196862079995,16.56754921552,0,0,3.409090909090909,0.9230767810651106,0.0,0.9028677115420143,0.0,0.0,0.0,0,0,1,0,0,2.1571615539837268,2.866053405589897,0.0
0x464d18fd9878dc93899c9a6a1d8aeb8ed1d67f73,16.166667,2,3,54685.25,2,173,976.522321429,2253.017916446,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6314.844475443843,15787.111188609608,0,0,0.5202312138728323,0.12371133765543633,0.0,1.912008597379632,0.0,0.0,0.0,0,0,0,1,0,6.885021126820285,9.667012479360524,0.0
0xa9595a1331e1beecf619650d6cbb91a9a86098c1,16.166667,1,2,243.97,2,98,0.8969485294,1.252642746,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.800267276379805,14.500668190949511,0,0,0.6122448979591837,0.12371133765543633,0.0,1.4508328822574619,0.0,0.0,0.0,0,0,0,1,0,0.6402465579543115,2.7408831320895475,0.0
0x198978df0a76bf7f79333fedba2a913f597aa96b,1.666667,5,4,805.37,2,36,7.064649123,17.234471738,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.709767023953216,11.77441755988304,0,0,3.3333333333333335,1.199999760000048,0.0,0.7884573603642702,0.0,0.0,0.0,0,0,0,0,0,2.087490204493121,2.547444542869046,0.0
0x45cb2006b6dc3acde3d8883c8964b042f4ef5c77,9.0,2,2,20555.16,1,151,1027.758,1236.850308872,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3699.9288,9249.822,0,0,0.3973509933774835,0.1111111111111111,0.0,1.7972996496036704,0.0,0.0,0.0,0,0,0,1,0,6.936107528388747,9.132467691423088,0.0
0x181f78fb494274a3da49aa82de265a6dcb4261e6,12.833333,2,3,52800.73,2,179,1552.962647059,2145.120364685,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7971.874714507847,19929.686786269616,0,0,0.5027932960893855,0.1558441598920561,0.0,1.9411368703026557,0.0,0.0,0.0,0,0,0,1,0,7.348563493997138,9.900015872536322,0.0
0x5dec5a97328057f4cda4955a723c432a0b97ab1f,2.666667,2,2,2602.58,1,119,650.645,357.720879632,0,0,0,0,0,0,0,0,0,0,0,0,0.0,694.0214200859999,1735.0535502149999,0,0,0.5042016806722689,0.3749999531250059,0.0,1.6027489242833037,0.0,0.0,0.0,0,0,0,0,0,6.4794999351167855,7.459369741642581,0.0
0xf3f935fef7af736bc133534f55afce44353b16df,28.5,10,3,8048.67,1,47,55.127876712,229.433145905,0,0,0,0,0,0,0,0,0,0,0,0,0.0,628.4577945168,1571.144486292,0,0,1.9148936170212767,0.03508771929824561,0.0,0.9426080401915284,0.0,0.0,0.0,0,0,0,1,0,4.027632600196564,7.360195881164957,0.0
0x1c17557e7ae3e9b4e9cad4b39fb6c019d8674b12,7.0,3,4,8176.25,2,142,355.489130435,212.096782849,0,0,0,0,0,0,0,0,0,0,0,0,0.0,995.369565218,2488.423913045,0,0,0.8450704225352113,0.2857142857142857,0.0,1.7462970951512977,0.0,0.0,0.0,0,0,0,1,0,5.876303749726137,7.819806602467956,0.0
0xcd335820dec8a84c05b566b921be3ede10bd9359,15.0,1,1,77.01,1,85,0.3195435685,0.4618816368,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.917261411,4.7931535274999995,0,0,0.3529411764705882,0.06666666666666667,0.0,1.3437347467010947,0.0,0.0,0.0,0,0,0,1,0,0.27728589536269893,1.7566767940073964,0.0
0xc95fa56028fa7c8687ccfc1df27ebf66ec2ab453,21.166667,1,5,28812.56,1,55,294.005714286,300.571123533,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2489.248420155562,6223.121050388905,0,0,2.7272727272727275,0.0472440937441875,0.0,1.041453874828161,0.0,0.0,0.0,0,0,1,1,0,5.686994726613232,8.736187514639038,0.0
0x86b1f575a16522f570ebb3dc8e780e9cb55bdaec,2.0,5,5,1296.7,2,31,5.921004566,16.14979364,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.7368036528,11.842009132,0,0,4.838709677419354,1.0,0.0,0.7096764825111559,0.0,0.0,0.0,0,0,1,0,0,1.9345609275907614,2.552721760475793,0.0
0xc2186350244f70a58d2fe92461905ec95e0d7a0d,32.5,9,3,4202.4,1,47,35.613559322,95.425864228,0,0,0,0,0,0,0,0,0,0,0,0,0.0,462.976271186,1157.440677965,0,0,1.9148936170212767,0.03076923076923077,0.0,0.9426080401915284,0.0,0.0,0.0,0,0,0,1,0,3.6004186450777285,7.054830136661494,0.0
0xc24251f80f658f7c1cfdeea48e2b33696fb52a30,1.0,5,3,682.54,2,17,6.204909091,17.046500667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.4819636364,6.204909091,0,0,3.0,2.0,0.0,0.4489502200479032,0.0,0.0,0.0,0,0,0,0,0,1.9747626118840287,1.9747626118840287,0.0
0x2c143776e125810487fcae62432d7b753dbf9f68,1.166667,2,3,0.15,4,59,0.15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07000002,0.17500005,0,0,1.5254237288135595,3.428570448979872,0.0,1.0874389880699844,0.0,0.0,0.0,0,0,0,0,0,0.13976194237515868,0.16126819014931287,0.0
0x3c4d8bdce266d2b00df1f60495dbad2063fa0266,2.333333,5,4,1685.32,1,17,70.221666667,35.171902335,0,0,0,0,0,0,0,0,0,0,0,0,0.0,65.54021285964444,163.8505321491111,0,0,4.0,0.4285714897959271,0.0,0.4489502200479032,0.0,0.0,0.0,0,0,0,0,0,4.2657970792466955,5.1050391975932765,0.0
0xcf7f8ac9c77787dc955193cd0812a4ca2ca54cdc,4.166667,2,2,2708.59,1,159,270.859,215.613397193,0,0,0,0,0,0,0,0,0,0,0,0,0.0,451.43170278120004,1128.579256953,0,0,0.37735849056603776,0.2399999808000015,0.0,1.840549633397487,0.0,0.0,0.0,0,0,0,1,0,5.605283549536473,7.029600503391371,0.0
0xc1a5a5a4fbacce989714359fa5d9ecdb86db57e6,28.166667,4,4,134087.28,4,146,1354.416969697,2046.878528216,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15259.764705841799,38149.41176460449,0,0,0.8219178082191781,0.14201183263891323,0.0,1.7692866133759964,0.0,0.0,0.0,0,0,0,1,0,7.211864412689301,10.549291829959847,0.0
0x625e326ac8fe0ee4a502f79aa2f0b47f1d2170cd,172.833333,144,3,20730.33,987,172,25.65634901,43.777047273,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1773.7089248038203,4434.272312009551,0,0,0.5232558139534884,5.710703964726526,0.0,1.9070703157390494,0.0,0.0,0.0,0,0,0,1,0,3.283027359010963,8.397344293537326,0.0
0x79d9a862560a625a7e14e0988ec1454b8418b458,1.833333,6,4,510.44,2,16,11.600909091,21.065587493,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.507331786612122,21.268329466530304,0,0,4.0,1.0909092892562344,0.0,0.4274440148269396,0.0,0.0,0.0,0,0,0,0,0,2.5337689614341055,3.1031654657269114,0.0
0x27f2d8a287a9ab0796baac391d9c3d8c8c44622d,1.333333,5,4,954.32,2,35,8.37122807,20.314211262,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.464653854502925,11.161634636257311,0,0,3.4285714285714284,1.5000003750000936,0.0,0.7731898882334818,0.0,0.0,0.0,0,0,0,0,0,2.237644151696342,2.49828629482727,0.0
0x5dbb3488a010b939dbfeb86fe96f00901b0d3127,2.333333,5,3,2275.69,2,31,12.642722222,26.006861698,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.799872388170371,29.499680970425928,0,0,2.9032258064516125,0.8571429795918541,0.0,0.7096764825111559,0.0,0.0,0.0,0,0,0,0,0,2.613206208895559,3.417716223572625,0.0
0xc15f76d76e9c327f04e1ac593323b283c11dc33f,15.833333,1,2,263.36,2,97,0.9718081181,1.346568434,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.154784618392251,15.386961545980627,0,0,0.6185567010309279,0.12631579213296404,0.0,1.442989704796436,0.0,0.0,0.0,0,0,0,1,0,0.6789509482514545,2.7964859909439315,0.0
0xc5d5b331e859bc28cea5990b041492b851660770,2.5,2,2,5349.96,1,140,891.66,888.891679809,0,0,0,0,0,0,0,0,0,0,0,0,0.0,891.66,2229.15,0,0,0.42857142857142855,0.4,0.0,1.7346010553881064,0.0,0.0,0.0,0,0,0,0,0,6.794205769295225,7.709824126765995,0.0
0xd5fbf7f08781a57ac95135147d0e4845052a567a,20.0,1,2,27.79,2,168,0.09294314381,0.3217822964,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.74354515048,1.8588628762000001,0,0,0.35714285714285715,0.1,0.0,1.8870696490323797,0.0,0.0,0.0,0,0,0,1,0,0.08887418936929872,1.0504239500353543,0.0
0x809d8e36c9daf4c5d77499abcdbd304eb635e078,9.833333,2,2,22532.84,1,114,1072.992380952,2442.496580488,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4220.436555345549,10551.091388363873,0,0,0.5263157894736842,0.10169491870152267,0.0,1.5686159179138452,0.0,0.0,0.0,0,0,0,1,0,6.979138180957986,9.264079355121954,0.0
0xcb070e71f45ef1a449c5bd419b47f5ace81b14ce,2.666667,1,1,3.48,1,156,0.2485714286,0.1317929731,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2651428903161905,0.6628572257904762,0,0,0.1923076923076923,0.3749999531250059,0.0,1.824549292051046,0.0,0.0,0.0,0,0,0,0,0,0.22200004063501408,0.508537343121975,0.0
0x2a44060af5eac0ac85b377f47abcc439f0c6f2a7,2.833333,5,5,5808.34,2,67,27.791100478,74.473331955,0,0,0,0,0,0,0,0,0,0,0,0,0.0,31.496576836253272,78.74144209063319,0,0,2.2388059701492535,0.705882435986169,0.0,1.1735135968412274,0.0,0.0,0.0,0,0,1,0,0,3.360066328207552,4.378789426698548,0.0
0xc1fe90dbd1885589aef4409d84b805f9feea69ba,16.333333,2,2,28633.28,1,132,530.245925926,749.941994452,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3464.273312017077,8660.683280042691,0,0,0.45454545454545453,0.061224491045397775,0.0,1.6863989535702288,0.0,0.0,0.0,0,0,0,1,0,6.275225051364044,9.066664356807154,0.0
0xc1e20ab8c547c69cdfb15b722ef4cb41de4709d3,15.833333,1,2,261.7,2,96,0.944765343,1.315444647,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.9835137130312885,14.95878428257822,0,0,0.625,0.12631579213296404,0.0,1.4350845252893227,0.0,0.0,0.0,0,0,0,1,0,0.6651413235195691,2.770009416349582,0.0
0xc3b6e775401047a8cb78d77bf71eb1c4ac396511,5.166667,1,3,1420.0,7,141,45.806451613,110.130409312,0,0,0,0,0,0,0,0,0,0,0,0,0.0,94.66667277439356,236.6666819359839,0,0,0.6382978723404255,1.3548386222684758,0.0,1.7404661748405046,0.0,0.0,0.0,0,0,0,1,0,3.8460210484011093,5.470869195992961,0.0
0x4aaf50ece52b30b6869b155cf732cda5825ab0c8,8.166667,2,2,6285.63,1,115,369.742941176,774.03080241,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1207.8269904739923,3019.5674761849805,0,0,0.5217391304347826,0.1224489745939194,0.0,1.575536360758419,0.0,0.0,0.0,0,0,0,1,0,5.915508941527284,8.013199998738306,0.0
